ISO_Code,Year,EFW,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation,RGDP Per Capita,RGDP Per Capita Lag,Log RGDP Per Capita,Log RGDP Per Capita Lag,North America,Inflation
FIN,1/1/13,-0.09414623,-0.055184004,-0.028387079,0.009347421,-0.324798606,-0.071708881,388,22,0.010471865,0.000597064,0,3.725326661
FIN,1/1/12,0.137910416,0.185435184,0.054203328,-0.113637364,0.355445968,0.208104965,458,388,0.012221633,0.010471865,0,4.82239636
FIN,1/1/11,0.059741461,0.068890361,0.005948153,0.03989067,0.09881716,0.085160962,728,458,0.019124256,0.012221633,0,3.338979636
FIN,1/1/10,-0.07668152,-0.029666613,-0.058159158,0.1411604,-0.32198601,-0.11475622,-789,728,-0.020743432,0.019124256,0,2.936231536
FIN,1/1/09,-0.080754464,-0.027454622,-0.095340891,-0.063113625,0.037965079,-0.255828261,-926,-789,-0.024907151,-0.020743432,0,8.952970203
FIN,1/1/08,0.081178333,0.563453981,0.044974341,-0.087858516,-0.033377446,-0.081300698,3502,-926,0.091099658,-0.024907151,0,4.816767674
FIN,1/1/07,0.102976227,0.054202374,0.339532758,0.040983238,0.070686921,0.009475841,-102,3502,-0.002539336,0.091099658,0,4.282396048
FIN,1/1/06,-0.03692407,-0.156242765,-0.031173335,0.017823693,0.011866234,-0.026894177,-1815,-102,-0.04629807,-0.002539336,0,4.112183912
FIN,1/1/05,-0.007985092,-0.446360843,-0.040438419,0.052949369,0.136925198,0.256999236,-1351,-1815,-0.035909404,-0.04629807,0,3.382646819
FIN,1/1/04,0.024374087,-0.03997123,-0.266443663,0.084300397,0.3866604,-0.04267547,-876,-1351,-0.023992606,-0.035909404,0,3.032139473
FIN,1/1/03,0.037975133,0.031734259,0.204043219,-0.028570437,0.116790447,-0.134121822,-1262,-876,-0.035609224,-0.023992606,0,2.981574539
FIN,1/1/02,-0.005505957,0.032975023,-0.017725781,-2.86E-06,0.001794999,-0.044571164,-599,-1262,-0.017355963,-0.035609224,0,3.838284639
FIN,1/1/01,0.047660245,0.391907713,-0.078193477,-0.011746033,0.118768439,-0.182435416,-484,-599,-0.014247268,-0.017355963,0,3.494464976
FRA,1/1/14,0.019154773,0.017604947,-0.099957174,-0.025610227,0.242401716,-0.038665396,-300,-297,-0.008179559,-0.008032389,0,2.621050017
FRA,1/1/13,-0.132190271,0.053212231,-0.129907376,0.009958564,-0.449301436,-0.144913336,105,-300,0.002870462,-0.008179559,0,3.725326661
FRA,1/1/12,0.045099843,-0.03057809,0.195978935,-0.092588892,-0.038192933,0.190880193,-61,105,-0.001666599,0.002870462,0,4.82239636
FRA,1/1/11,0.054130813,0.174123278,0.093949285,-0.032503143,0.047192335,-0.012107689,120,-61,0.003275917,-0.001666599,0,3.338979636
FRA,1/1/10,0.125812981,0.176047444,0.169616138,0.040551292,0.096761935,0.146088098,-550,120,-0.015103538,0.003275917,0,2.936231536
FRA,1/1/09,-0.022868565,0.048124781,0.041147413,-0.005007216,0.063830546,-0.262438347,-499,-550,-0.013903237,-0.015103538,0,8.952970203
FRA,1/1/08,0.028024518,0.16581335,0.00674673,-0.116468834,-0.030579594,0.114610937,1286,-499,0.035445353,-0.013903237,0,4.816767674
FRA,1/1/07,0.081126569,0.044343795,0.254709598,0.038036108,0.092175445,-0.0236321,140,1286,0.003783993,0.035445353,0,4.282396048
FRA,1/1/06,-0.165288584,-0.693720298,-0.100243366,-0.069623148,-0.029115454,0.066259344,-629,140,-0.017114434,0.003783993,0,4.112183912
FRA,1/1/05,-0.01043396,0.000965385,-0.308143812,0.065482378,0.034888291,0.15463796,-622,-629,-0.017216989,-0.017114434,0,3.382646819
FRA,1/1/04,0.033625743,-0.042219619,-0.080111876,0.027325719,0.248111111,0.015023379,-352,-622,-0.009876346,-0.017216989,0,3.032139473
FRA,1/1/03,-0.034551328,-0.095033126,-0.080687558,-0.013513741,0.16498282,-0.148505034,-758,-352,-0.021604899,-0.009876346,0,2.981574539
FRA,1/1/02,-0.008961996,0.010349871,-0.132330185,0.016922343,0.071239444,-0.010991451,-89,-758,-0.002567618,-0.021604899,0,3.838284639
FRA,1/1/01,-0.067508807,-0.096332186,-0.159017047,0.019556127,-0.15673755,0.054986624,-184,-89,-0.00532933,-0.002567618,0,3.494464976
GAB,1/1/14,-0.166131837,-0.515294118,-0.052020788,-0.456241829,0.154564915,0.038332633,-336,-24,-0.018440784,-0.001304277,0,2.621050017
GAB,1/1/13,-0.133646602,-0.448823529,-0.259330401,-0.542663686,0.482375424,0.100209184,-521,-336,-0.029284093,-0.018440784,0,3.725326661
GAB,1/1/12,-0.008798647,0.131076092,0.11464419,0.04586879,-0.100557821,-0.235024485,-600,-521,-0.03482246,-0.029284093,0,4.82239636
GAB,1/1/11,0.056004182,-0.002473267,0.341362242,-0.058522912,-0.084149646,0.083804491,-529,-600,-0.031741078,-0.03482246,0,3.338979636
GAB,1/1/10,0.071504423,0.066470588,0.037301943,0.231929765,0.007206382,0.014613435,-777,-529,-0.048528051,-0.031741078,0,2.936231536
GAB,1/1/09,0.199567856,0.672941176,0.003746544,0.032273994,0.004297837,0.284579727,-702,-777,-0.045965538,-0.048528051,0,8.952970203
GAB,1/1/08,0.041309646,0.251764706,-0.057234704,0.3964883,-0.122778638,-0.261691431,369,-702,0.024424552,-0.045965538,0,4.816767674
GAB,1/1/07,-0.040904736,0.012756262,-0.010329476,-0.125662211,0.008758613,-0.090046868,867,369,0.055143846,0.024424552,0,4.282396048
GAB,1/1/06,0.043047443,-0.23922685,0.295532661,0.072913912,0.028344809,0.057672684,-642,867,-0.040538413,0.055143846,0,4.112183912
GAB,1/1/05,-0.128919734,-0.097647059,-0.299628286,-0.181595611,-0.042589416,-0.0231383,853,-642,0.053510836,-0.040538413,0,3.382646819
GAB,1/1/04,0.045553716,0.376094169,-0.015299779,-0.148221209,0.011149239,0.00404616,194,853,0.011780559,0.053510836,0,3.032139473
GAB,1/1/03,-0.045583878,-0.026256306,-0.024733303,-0.131535779,0.004627473,-0.050021477,261,194,0.015633273,0.011780559,0,2.981574539
GAB,1/1/02,-0.070542914,-0.180937205,-0.012373467,-0.137857716,0.004543883,-0.026090067,-3,261,-0.000178311,0.015633273,0,3.838284639
GAB,1/1/01,0.045053092,-0.029212446,-0.023960748,0.320469744,-0.000531371,-0.04149972,730,-3,0.042477878,-0.000178311,0,3.494464976
GMB,1/1/14,0.088594079,0.07325832,0.016423397,0.034210794,0.276670592,0.042407291,-43,-2,-0.024370716,-0.001119194,0,2.621050017
GMB,1/1/13,0.00982758,0.008235294,-0.048724432,0.009117761,0.134095875,-0.053586596,24,-43,0.013675427,-0.024370716,0,3.725326661
GMB,1/1/12,-0.376880731,-0.930837055,0.158554804,-1.020715003,-0.285358812,0.193952414,-42,24,-0.024056143,0.013675427,0,4.82239636
GMB,1/1/11,0.159857409,-0.076022941,0.291123876,-0.095326275,0.023237009,0.656275375,-56,-42,-0.033002406,-0.024056143,0,3.338979636
GMB,1/1/10,0.134714595,0.840396291,-0.02505704,-0.192571065,-0.024077602,0.074882391,117,-56,0.067753838,-0.033002406,0,2.936231536
GEO,1/1/14,0.038632999,0.094392923,0.037252375,0.114711517,-0.018958733,-0.034233087,-306,-296,-0.029284389,-0.027534062,0,2.621050017
GEO,1/1/13,-0.144065691,-0.120261835,-0.411795104,-0.18335412,-0.001366169,-0.003551228,-468,-306,-0.046515391,-0.029284389,0,3.725326661
GEO,1/1/12,-0.049563741,-0.123159229,-0.42196549,0.248642592,-0.207398025,0.256061449,-338,-468,-0.034993218,-0.046515391,0,4.82239636
GEO,1/1/11,-0.094739859,-0.280634356,-0.092517074,-0.138928021,0.063186046,-0.02480589,-545,-338,-0.059137476,-0.034993218,0,3.338979636
GEO,1/1/10,-0.125993201,-0.139234376,0.033708825,-0.227324241,-0.014714859,-0.282401351,-542,-545,-0.062498722,-0.059137476,0,2.936231536
GEO,1/1/09,-0.227210067,-0.774909915,-0.158711583,0.431935521,0.049231581,-0.683595939,-417,-542,-0.050892563,-0.062498722,0,8.952970203
GEO,1/1/08,0.195851121,0.503331767,0.025408757,-0.158754426,0.170292007,0.438977499,357,-417,0.043727498,-0.050892563,0,4.816767674
GEO,1/1/07,0.00450482,0.173045369,0.1519455,-0.807072857,-0.064565837,0.569171926,-198,357,-0.024015708,0.043727498,0,4.282396048
GEO,1/1/06,0.097584415,0.739742604,-0.415269735,0.502273539,-0.336560963,-0.002263371,-919,-198,-0.119702997,-0.024015708,0,4.112183912
GEO,1/1/05,-0.172206717,-0.036757493,-0.239182407,-0.135105899,-0.118118226,-0.331869563,-567,-919,-0.081704528,-0.119702997,0,3.382646819
GEO,1/1/04,-0.394227216,-0.452457548,-0.499725421,0.309178451,-0.558324829,-0.769806734,-522,-567,-0.081620528,-0.081704528,0,3.032139473
GEO,1/1/03,0.071326329,0.066866799,-0.127467093,0.194272204,0.356478802,-0.133519065,-346,-522,-0.058021301,-0.081620528,0,2.981574539
DEU,1/1/14,-0.015179318,0.032878308,0.285702422,-0.042143035,0.163211412,-0.515545699,-371,-396,-0.008411318,-0.008900735,0,2.621050017
DEU,1/1/13,-0.003841944,0.020762496,0.028679638,-0.015006196,-0.274549816,0.220904161,-509,-371,-0.011656398,-0.008411318,0,3.725326661
DEU,1/1/12,-0.057581611,-0.335155519,0.177870834,-0.105751354,-0.021026048,-0.003845969,-93,-509,-0.002144513,-0.011656398,0,4.82239636
DEU,1/1/11,0.040150943,0.083495352,0.051633721,0.07493106,0.08208844,-0.091393859,-131,-93,-0.003028589,-0.002144513,0,3.338979636
DEU,1/1/10,-0.10017663,-0.023439432,-0.019242988,0.030260574,0.021115333,-0.509576636,-1613,-131,-0.038062755,-0.003028589,0,2.936231536
DEU,1/1/09,0.029133185,0.143495691,0.244912775,-0.059646475,0.1138593,-0.296955364,-1724,-1613,-0.042350486,-0.038062755,0,8.952970203
DEU,1/1/08,-0.05677786,0.180014057,-0.014893655,-0.017583287,-0.015778579,-0.41564784,2265,-1724,0.055278867,-0.042350486,0,4.816767674
DEU,1/1/07,0.079848925,0.006215121,0.321098554,-0.010487541,0.097447807,-0.015029313,-530,2265,-0.012663841,0.055278867,0,4.282396048
DEU,1/1/06,0.080536256,0.13762043,0.180946506,-0.039232747,0.13026883,-0.00692174,-1367,-530,-0.033423234,-0.012663841,0,4.112183912
DEU,1/1/05,0.045191415,-0.060859901,0.093143839,0.06586867,0.018396028,0.109408441,-1479,-1367,-0.037465914,-0.033423234,0,3.382646819
DEU,1/1/04,-0.028324923,-0.18020797,-0.274913939,0.012417982,0.434078938,-0.132999625,-293,-1479,-0.007591792,-0.037465914,0,3.032139473
DEU,1/1/03,0.043249517,-0.116873086,0.018159903,0.050961832,0.282894935,-0.018895998,-453,-293,-0.011852107,-0.007591792,0,2.981574539
DEU,1/1/02,-0.079282759,-0.106306425,-0.14715376,0.00051713,-0.032927223,-0.110543516,293,-453,0.007681959,-0.011852107,0,3.838284639
DEU,1/1/01,-0.040981258,-0.015373806,-0.041819933,-0.030680389,0.119466354,-0.236498517,64,293,0.001670147,0.007681959,0,3.494464976
GHA,1/1/14,-0.135881015,-0.054117647,-0.211274823,-0.021436135,-0.134754288,-0.257822181,-62,-69,-0.016411168,-0.017952869,0,2.621050017
GHA,1/1/13,0.38614488,0.198823529,-0.074334153,1.46849983,0.295307883,0.042427308,-64,-62,-0.017227882,-0.016411168,0,3.725326661
GHA,1/1/12,0.048081492,0.073974923,0.354812713,0.124376219,0.022092215,-0.334848608,-175,-64,-0.048681563,-0.017227882,0,4.82239636
GHA,1/1/11,0.133180777,-0.194354016,-0.094202232,-0.040289407,0.089842815,0.904906722,-225,-175,-0.066288436,-0.048681563,0,3.338979636
GHA,1/1/10,-0.056535887,-0.195989742,0.067914556,-0.020245813,0.162875751,-0.297234187,-339,-225,-0.108988438,-0.066288436,0,2.936231536
GHA,1/1/09,0.153143636,-0.042604114,-0.132133211,1.029230621,-0.041826405,-0.046948712,-154,-339,-0.053727605,-0.108988438,0,8.952970203
GHA,1/1/08,-0.122913672,-0.480936732,-0.009933011,0.231322663,0.061436353,-0.416457635,-70,-154,-0.025409716,-0.053727605,0,4.816767674
GHA,1/1/07,0.125404963,0.038135069,0.267034677,-0.152856856,0.270064169,0.204647757,-174,-70,-0.06610838,-0.025409716,0,4.282396048
GHA,1/1/06,-0.055528377,-0.097531156,0.146923228,-0.026547441,-0.401329727,0.100843212,-51,-174,-0.020234771,-0.06610838,0,4.112183912
GHA,1/1/05,-0.371521342,-0.296106066,-0.726884304,-0.832981232,-0.316898535,0.315263425,-94,-51,-0.038403412,-0.020234771,0,3.382646819
GHA,1/1/04,0.002130422,0.009741541,0.182410269,-0.160077904,-0.084854818,0.06343302,-83,-94,-0.035180572,-0.038403412,0,3.032139473
GHA,1/1/03,0.140998948,1.295721421,-0.037879042,-0.664582576,0.408204796,-0.296469858,-74,-83,-0.032444757,-0.035180572,0,2.981574539
GHA,1/1/02,-0.350860352,-1.802584713,-0.323407055,0.861858814,-0.340414827,-0.149753977,-66,-74,-0.029852963,-0.032444757,0,3.838284639
GHA,1/1/01,-0.308624409,0.560232252,-0.029181925,-1.797113277,0.035322477,-0.312381574,-50,-66,-0.023224453,-0.029852963,0,3.494464976
GRC,1/1/14,0.359716826,0.046228629,-0.074197961,1.35875119,0.393997937,0.073804333,-98,-132,-0.004376375,-0.005864598,0,2.621050017
GRC,1/1/13,0.032558506,0.583322929,-0.101942363,-0.162820606,-0.284885127,0.129117698,-226,-98,-0.010166072,-0.004376375,0,3.725326661
GRC,1/1/12,-0.150810431,0.711547443,-0.431451042,0.032076712,-0.166944211,-0.899281057,575,-226,0.02566475,-0.010166072,0,4.82239636
GRC,1/1/11,0.025621825,0.311030351,-0.035260892,0.02546224,-0.028982953,-0.14413962,1656,575,0.070434274,0.02566475,0,3.338979636
GRC,1/1/10,0.064755016,0.261377683,0.174661319,0.065751836,0.01670303,-0.194718788,2407,1656,0.094267966,0.070434274,0,2.936231536
GRC,1/1/09,-0.033725435,-0.09728837,0.037813721,-0.038725873,0.101427684,-0.171854339,1587,2407,0.057621339,0.094267966,0,8.952970203
GRC,1/1/08,0.135553687,0.225482055,0.482488021,-0.027913433,-0.042831504,0.040543296,1352,1587,0.046598595,0.057621339,0,4.816767674
GRC,1/1/07,0.302283099,0.391047575,0.404674568,0.015558117,0.085339401,0.614795833,179,1352,0.006009855,0.046598595,0,4.282396048
GRC,1/1/06,0.042187493,-0.045761471,0.26344701,-0.084698227,0.046380745,0.031569406,-873,179,-0.029658225,0.006009855,0,4.112183912
GRC,1/1/05,0.07929603,0.358929316,0.040024971,0.030841368,-0.010204095,-0.02311141,-1469,-873,-0.051981348,-0.029658225,0,3.382646819
GRC,1/1/04,-0.055368558,-0.043313031,-1.019377108,0.078228799,0.596550465,0.111068083,-84,-1469,-0.003055659,-0.051981348,0,3.032139473
GRC,1/1/03,0.044643042,-0.270504121,0.228983353,-0.028572568,0.266486303,0.026822245,-1257,-84,-0.046877465,-0.003055659,0,2.981574539
GRC,1/1/02,-0.273275931,-1.138893629,-0.060983551,-0.064917652,-0.102371668,0.000786842,-1375,-1257,-0.053927234,-0.046877465,0,3.838284639
GRC,1/1/01,-0.126069375,-0.272619696,-0.221925279,-0.104283201,0.14150271,-0.173021411,-849,-1375,-0.034810722,-0.053927234,0,3.494464976
GTM,1/1/14,-0.046357728,-0.025240522,-0.171269877,-0.041592429,-0.055853381,0.062167567,-157,-83,-0.022240452,-0.011560822,1,2.621050017
GTM,1/1/13,0.011880366,0.024705882,-0.032910368,-0.104548554,0.087826408,0.084328459,-152,-157,-0.022013923,-0.022240452,1,3.725326661
GTM,1/1/12,-0.192549777,-0.794632627,0.012894329,-0.096629335,-0.062369579,-0.022011675,-115,-152,-0.016983351,-0.022013923,1,4.82239636
GTM,1/1/11,-0.17157524,-0.373669887,-0.234745504,-0.090410256,-0.029746363,-0.129304188,-64,-115,-0.009578044,-0.016983351,1,3.338979636
GTM,1/1/10,-0.060935813,-0.198607149,-0.204141662,0.073809108,-0.004182517,0.028443153,-137,-64,-0.020816675,-0.009578044,1,2.936231536
GTM,1/1/09,0.016364893,0.012549067,0.058289595,0.032324104,0.139287113,-0.160625411,-51,-137,-0.007861312,-0.020816675,1,8.952970203
GTM,1/1/08,0.059822191,0.281251803,0.318220976,-0.47480384,0.008481886,0.165960131,102,-51,0.015661306,-0.007861312,1,4.816767674
GTM,1/1/07,0.113461913,-0.013561468,0.1942624,0.329788845,0.00074547,0.056074318,-72,102,-0.011029524,0.015661306,1,4.282396048
GTM,1/1/06,-0.021238255,0.001285462,0.102890566,-0.086215128,-0.04275119,-0.081400985,-251,-72,-0.039430224,-0.011029524,1,4.112183912
GTM,1/1/05,-0.110939408,-0.00780093,0.149413815,-0.001102504,-0.604135286,-0.091072135,-186,-251,-0.030256049,-0.039430224,1,3.382646819
GTM,1/1/04,-0.094768696,0.6905113,-1.112707018,0.097958041,-0.020443971,-0.12916183,-72,-186,-0.011962263,-0.030256049,1,3.032139473
GTM,1/1/03,-0.127347249,-0.518505964,-0.153258539,-0.088757542,0.183859237,-0.060073439,-77,-72,-0.012953331,-0.011962263,1,2.981574539
GTM,1/1/02,-0.083919935,-0.019358302,-0.19820352,-0.123816868,-0.043945993,-0.034274991,-36,-77,-0.006114149,-0.012953331,1,3.838284639
GTM,1/1/01,-0.052989379,0.111307125,0.01480168,-0.025903406,0.014382867,-0.379535162,-107,-36,-0.018396461,-0.006114149,1,3.494464976
GIN,1/1/14,-0.10756823,0.061029412,0.020451481,-0.263914023,-0.249290733,-0.106117288,35,-53,0.025336136,-0.038120401,0,2.621050017
GIN,1/1/13,0.037019177,-0.033823529,0.23713517,-0.662331376,0.488763639,0.155351982,22,35,0.015603153,0.025336136,0,3.725326661
GNB,1/1/14,0.01501365,-0.157352941,-0.128996558,-0.062699836,0.11664888,0.307468707,-38,-43,-0.02765824,-0.030401776,0,2.621050017
GNB,1/1/13,-0.264606421,0.497058824,-1.180433853,0.254564861,-0.781865536,-0.112356399,23,-38,0.016831718,-0.02765824,0,3.725326661
GNB,1/1/12,0.88260916,2.126346144,0.571648015,-0.002992621,0.707781311,1.010262951,-17,23,-0.012413449,0.016831718,0,4.82239636
GNB,1/1/11,-0.502641401,-1.752268259,-0.342722105,-0.495012355,0.041921505,0.034874211,52,-17,0.03749538,-0.012413449,0,3.338979636
GNB,1/1/10,0.048406938,0.012764397,0.055318103,0.171902652,0,0.002049537,-79,52,-0.057533156,0.03749538,0,2.936231536
GNB,1/1/09,0.036364029,-0.031870939,0.310196353,-0.000134858,0,-0.096370413,-33,-79,-0.025048748,-0.057533156,0,8.952970203
GNB,1/1/08,-0.267394169,-0.069299416,0.020602106,-0.528944956,0.00015,-0.759478578,-17,-33,-0.013152994,-0.025048748,0,4.816767674
GNB,1/1/07,-0.012567978,-0.160745593,0.290990412,0.192167039,-0.073293506,-0.311958242,-14,-17,-0.010963305,-0.013152994,0,4.282396048
GNB,1/1/06,0.237048344,-0.044762888,0.385458975,0.740066435,-0.00535,0.109829199,-15,-14,-0.011881328,-0.010963305,0,4.112183912
GNB,1/1/05,-0.130223006,-0.268944342,-0.662032074,-0.074003271,0.2525,0.101364656,-3,-15,-0.0023933,-0.011881328,0,3.382646819
GNB,1/1/04,-0.063711031,-0.013022884,-0.082867178,0.098701745,-0.304972518,-0.016394317,-28,-3,-0.022618089,-0.0023933,0,3.032139473
GNB,1/1/03,-0.061136797,0.029971629,-0.408011428,-0.088997312,0.014258209,0.14709492,-9,-28,-0.007380107,-0.022618089,0,2.981574539
GNB,1/1/02,-0.073037391,0.365515473,-0.0537916,-0.82999031,0.00654054,0.146538944,19,-9,0.015516849,-0.007380107,0,3.838284639
GNB,1/1/01,-0.100421157,-0.144363871,0.214340712,-0.558587044,-0.006279848,-0.007215733,42,19,0.033469259,0.015516849,0,3.494464976
HTI,1/1/14,0.058971085,-0.312352941,-0.010686031,0.399921659,0.226232431,-0.00825969,7,14,0.004010318,0.008069208,1,2.621050017
HTI,1/1/13,-0.202859196,-0.370588235,-0.160952221,-0.373097753,-0.103555918,-0.006101852,-27,7,-0.01555779,0.004010318,1,3.725326661
HTI,1/1/12,-0.488590241,-0.296612378,-0.078029759,-0.668861645,-0.867765668,-0.531681757,-48,-27,-0.028270434,-0.01555779,1,4.82239636
HTI,1/1/11,0.315770478,0.487058824,-0.191461731,0.889910013,-0.155897814,0.549243101,-26,-48,-0.015653541,-0.028270434,1,3.338979636
HTI,1/1/10,-0.066251204,0.016470588,-0.027191239,0.016156335,-0.032986089,-0.303705616,-67,-26,-0.041504873,-0.015653541,1,2.936231536
HTI,1/1/09,0.329155358,0.342352941,0.212237942,0.622123422,0.002704806,0.466357678,74,-67,0.045743451,-0.041504873,1,8.952970203
HTI,1/1/08,-0.044886881,0.381176471,0.10131158,-0.516603562,0.05838903,-0.248707922,-25,74,-0.015220994,0.045743451,1,4.816767674
HTI,1/1/07,-0.038304044,0.041764706,-0.085090711,0.425721675,-0.110460119,-0.463455768,11,-25,0.006725797,-0.015220994,1,4.282396048
HTI,1/1/06,0.039260957,0.244117647,0.367252942,-0.279569538,-0.08519613,-0.050300139,-27,11,-0.016590242,0.006725797,1,4.112183912
HTI,1/1/05,-0.038579506,0,-0.236973117,-0.283375303,-0.007250466,0.334701357,-9,-27,-0.005591813,-0.016590242,1,3.382646819
HTI,1/1/04,-0.021255911,0.535731765,-0.24448879,-0.343290284,-0.041271998,-0.01296025,0,-9,0,-0.005591813,1,3.032139473
HTI,1/1/03,-0.063972786,-0.124902008,0.279310367,-0.78561451,0.177207053,0.134135167,90,0,0.054558984,0,1,2.981574539
HTI,1/1/02,0.025980601,-0.715438091,-0.130107514,1.624507894,-0.708853728,0.059794444,25,90,0.01464155,0.054558984,1,3.838284639
HTI,1/1/01,0.011919613,-0.059470788,0.051227377,0.049010669,-0.112534838,0.131365646,35,25,0.020144566,0.01464155,1,3.494464976
HND,1/1/14,-0.094131125,-0.015882353,-0.019812094,-0.14504311,-0.045206628,-0.244711439,-86,-90,-0.018443585,-0.018943947,1,2.621050017
HND,1/1/13,-0.130750614,-0.73964082,-0.166702693,0.16319697,0.235601936,-0.146208461,-59,-86,-0.012852807,-0.018443585,1,3.725326661
HND,1/1/12,0.008826449,0.412016212,-0.367946835,0.012341392,-0.112270635,0.099992114,-43,-59,-0.00947248,-0.012852807,1,4.82239636
HND,1/1/11,0.12219377,-0.00825866,0.432017222,-0.093272212,0.107228807,0.173253693,-97,-43,-0.021703503,-0.00947248,1,3.338979636
HND,1/1/10,-0.049821351,-0.455294118,0.198430468,0.056384945,-0.067175396,0.018547345,-81,-97,-0.018491567,-0.021703503,1,2.936231536
HND,1/1/09,-0.077207642,-0.077647059,-0.168145851,-0.11547231,0.086446494,-0.111219483,-73,-81,-0.016963344,-0.018491567,1,8.952970203
HND,1/1/08,0.13164572,0.603529412,0.097838507,-0.35426282,0.067400779,0.243722722,196,-73,0.044910181,-0.016963344,1,4.816767674
HND,1/1/07,0.107517425,-0.125915708,0.27158119,0.070537276,0.106712909,0.214671459,-90,196,-0.020371913,0.044910181,1,4.282396048
HND,1/1/06,-0.036242273,0.182006427,-0.198764093,-0.015598897,-0.082605905,-0.066248894,-165,-90,-0.038461797,-0.020371913,1,4.112183912
